year,state,county,FIPS,candidate,party,candidatevotes,totalvotes,relative_votes
2012,California,Amador,6005,Barack Obama,democrat,6830.0,17649,39.91584360937409
2012,California,Amador,6005,Mitt Romney,republican,10281.0,17649,60.08415639062593
2012,California,Butte,6007,Barack Obama,democrat,42669.0,90752,48.961536696194976
2012,California,Butte,6007,Mitt Romney,republican,44479.0,90752,51.038463303805024
2012,California,Calaveras,6009,Barack Obama,democrat,8670.0,21786,41.217019253624905
2012,California,Calaveras,6009,Mitt Romney,republican,12365.0,21786,58.782980746375095
2012,California,Colusa,6011,Barack Obama,democrat,2314.0,6034,39.12087912087912
2012,California,Colusa,6011,Mitt Romney,republican,3601.0,6034,60.87912087912088
2012,California,Contra Costa,6013,Barack Obama,democrat,290824.0,438226,68.05431727823914
2012,California,Contra Costa,6013,Mitt Romney,republican,136517.0,438226,31.945682721760846
2012,California,Del Norte,6015,Barack Obama,democrat,3791.0,8770,45.10410469958358
2012,California,Del Norte,6015,Mitt Romney,republican,4614.0,8770,54.89589530041642
2012,California,El Dorado,6017,Barack Obama,democrat,35166.0,88774,40.82471354438756
2012,California,El Dorado,6017,Mitt Romney,republican,50973.0,88774,59.17528645561245
2012,California,Fresno,6019,Barack Obama,democrat,129129.0,258827,50.91456081760436
2012,California,Fresno,6019,Mitt Romney,republican,124490.0,258827,49.08543918239564
2012,California,Glenn,6021,Barack Obama,democrat,3301.0,9211,36.95287137579761
2012,California,Glenn,6021,Mitt Romney,republican,5632.0,9211,63.047128624202394
2012,California,Humboldt,6023,Barack Obama,democrat,34457.0,57470,64.66911902706354
2012,California,Humboldt,6023,Mitt Romney,republican,18825.0,57470,35.330880972936455
2012,California,Imperial,6025,Barack Obama,democrat,25136.0,38565,66.29915859995252
2012,California,Imperial,6025,Mitt Romney,republican,12777.0,38565,33.70084140004748
2012,California,Inyo,6027,Barack Obama,democrat,3422.0,8036,44.086575624838964
2012,California,Inyo,6027,Mitt Romney,republican,4340.0,8036,55.913424375161036
2012,California,Kern,6029,Barack Obama,democrat,89495.0,221472,41.41120617454757
2012,California,Kern,6029,Mitt Romney,republican,126618.0,221472,58.588793825452434
2012,California,Kings,6031,Barack Obama,democrat,12979.0,31418,42.34584013050571
2012,California,Kings,6031,Mitt Romney,republican,17671.0,31418,57.654159869494286
2012,California,Lake,6033,Barack Obama,democrat,13163.0,23391,58.860617985064614
2012,California,Lake,6033,Mitt Romney,republican,9200.0,23391,41.139382014935386
2012,California,Lassen,6035,Barack Obama,democrat,3053.0,10683,29.500434824620733
2012,California,Lassen,6035,Mitt Romney,republican,7296.0,10683,70.49956517537926
2012,California,Los Angeles,6037,Barack Obama,democrat,2216903.0,3181067,71.46145554367881
2012,California,Los Angeles,6037,Mitt Romney,republican,885333.0,3181067,28.538544456321183
2012,California,Madera,6039,Barack Obama,democrat,16018.0,39866,41.20915873424234
2012,California,Madera,6039,Mitt Romney,republican,22852.0,39866,58.790841265757656
2012,California,Marin,6041,Barack Obama,democrat,99896.0,134516,76.3871046675231
2012,California,Marin,6041,Mitt Romney,republican,30880.0,134516,23.612895332476906
2012,California,Mariposa,6043,Barack Obama,democrat,3498.0,9000,40.495485065987495
2012,California,Mariposa,6043,Mitt Romney,republican,5140.0,9000,59.5045149340125
2012,California,Mendocino,6045,Barack Obama,democrat,23193.0,35017,70.60059054518888
2012,California,Mendocino,6045,Mitt Romney,republican,9658.0,35017,29.39940945481112
2012,California,Merced,6047,Barack Obama,democrat,33005.0,62057,54.4762816492259
2012,California,Merced,6047,Mitt Romney,republican,27581.0,62057,45.5237183507741
2012,California,Modoc,6049,Barack Obama,democrat,1111.0,3986,28.57510288065844
2012,California,Modoc,6049,Mitt Romney,republican,2777.0,3986,71.42489711934157
2012,California,Mono,6051,Barack Obama,democrat,2733.0,5181,54.46392985253089
2012,California,Mono,6051,Mitt Romney,republican,2285.0,5181,45.53607014746911
2012,California,Monterey,6053,Barack Obama,democrat,82920.0,123518,68.92195162496883
2012,California,Monterey,6053,Mitt Romney,republican,37390.0,123518,31.07804837503117
2012,California,Napa,6055,Barack Obama,democrat,35870.0,56968,64.75196765109393
2012,California,Napa,6055,Mitt Romney,republican,19526.0,56968,35.248032348906065
2012,California,Nevada,6057,Barack Obama,democrat,24663.0,51676,49.674716509899504
2012,California,Nevada,6057,Mitt Romney,republican,24986.0,51676,50.325283490100496
2012,California,Orange,6059,Barack Obama,democrat,512440.0,1122664,46.80791982257493
2012,California,Orange,6059,Mitt Romney,republican,582332.0,1122664,53.19208017742507
2012,California,Placer,6061,Barack Obama,democrat,66818.0,171322,40.07340814086687
2012,California,Placer,6061,Mitt Romney,republican,99921.0,171322,59.926591859133126
2012,California,Plumas,6063,Barack Obama,democrat,4026.0,10047,41.305016928285625
2012,California,Plumas,6063,Mitt Romney,republican,5721.0,10047,58.69498307171438
2012,California,Riverside,6065,Barack Obama,democrat,329063.0,661907,50.84488326457455
2012,California,Riverside,6065,Mitt Romney,republican,318127.0,661907,49.15511673542545
2012,California,Sacramento,6067,Barack Obama,democrat,300503.0,516809,59.74012806724226
2012,California,Sacramento,6067,Mitt Romney,republican,202514.0,516809,40.25987193275774
2012,California,San Benito,6069,Barack Obama,democrat,11276.0,19044,60.56179171813738
2012,California,San Benito,6069,Mitt Romney,republican,7343.0,19044,39.438208281862615
2012,California,San Bernardino,6071,Barack Obama,democrat,305109.0,581517,53.76682696967401
2012,California,San Bernardino,6071,Mitt Romney,republican,262358.0,581517,46.23317303032599
2012,California,San Diego,6073,Barack Obama,democrat,626957.0,1192282,53.876957900046655
2012,California,San Diego,6073,Mitt Romney,republican,536726.0,1192282,46.123042099953345
2012,California,San Francisco,6075,Barack Obama,democrat,301723.0,361209,86.50340167259655
2012,California,San Francisco,6075,Mitt Romney,republican,47076.0,361209,13.496598327403461
2012,California,San Joaquin,6077,Barack Obama,democrat,114121.0,204697,57.00577445652174
2012,California,San Joaquin,6077,Mitt Romney,republican,86071.0,204697,42.99422554347826
2012,California,San Luis Obispo,6079,Barack Obama,democrat,61258.0,125638,50.53248092390184
2012,California,San Luis Obispo,6079,Mitt Romney,republican,59967.0,125638,49.46751907609816
2012,California,San Mateo,6081,Barack Obama,democrat,206085.0,285720,73.90771084596598
2012,California,San Mateo,6081,Mitt Romney,republican,72756.0,285720,26.09228915403402
2012,California,Santa Barbara,6083,Barack Obama,democrat,94129.0,163320,59.299461366428325
2012,California,Santa Barbara,6083,Mitt Romney,republican,64606.0,163320,40.70053863357168
2012,California,Santa Clara,6085,Barack Obama,democrat,450818.0,643091,72.05467497574566
2012,California,Santa Clara,6085,Mitt Romney,republican,174843.0,643091,27.945325024254352
2012,California,Santa Cruz,6087,Barack Obama,democrat,90805.0,120095,79.06261971929091
2012,California,Santa Cruz,6087,Mitt Romney,republican,24047.0,120095,20.937380280709085
2012,California,Shasta,6089,Barack Obama,democrat,25819.0,76335,34.94437376498931
2012,California,Shasta,6089,Mitt Romney,republican,48067.0,76335,65.05562623501069
2012,California,Sierra,6091,Barack Obama,democrat,653.0,1795,38.209479227618495
2012,California,Sierra,6091,Mitt Romney,republican,1056.0,1795,61.790520772381505
2012,California,Siskiyou,6093,Barack Obama,democrat,8046.0,19910,42.074988234063696
2012,California,Siskiyou,6093,Mitt Romney,republican,11077.0,19910,57.9250117659363
2012,California,Solano,6095,Barack Obama,democrat,96783.0,152444,65.00957178841311
2012,California,Solano,6095,Mitt Romney,republican,52092.0,152444,34.9904282115869
2012,California,Sonoma,6097,Barack Obama,democrat,153942.0,216508,73.7531500627617
2012,California,Sonoma,6097,Mitt Romney,republican,54784.0,216508,26.246849937238288
2012,California,Stanislaus,6099,Barack Obama,democrat,77724.0,155369,51.41054219059021
2012,California,Stanislaus,6099,Mitt Romney,republican,73459.0,155369,48.58945780940979
2012,California,Sutter,6101,Barack Obama,democrat,12192.0,31026,40.21904070726397
2012,California,Sutter,6101,Mitt Romney,republican,18122.0,31026,59.780959292736036
2012,California,Tehama,6103,Barack Obama,democrat,7934.0,22977,35.788713969958046
2012,California,Tehama,6103,Mitt Romney,republican,14235.0,22977,64.21128603004195
2012,California,Trinity,6105,Barack Obama,democrat,2674.0,5674,49.61038961038962
2012,California,Trinity,6105,Mitt Romney,republican,2716.0,5674,50.38961038961038
2012,California,Tulare,6107,Barack Obama,democrat,41752.0,101100,42.2984965757588
2012,California,Tulare,6107,Mitt Romney,republican,56956.0,101100,57.7015034242412
2012,California,Tuolumne,6109,Barack Obama,democrat,9998.0,24687,41.87117849066086
2012,California,Tuolumne,6109,Mitt Romney,republican,13880.0,24687,58.12882150933914
2012,California,Ventura,6111,Barack Obama,democrat,170929.0,326974,53.60174607306036
2012,California,Ventura,6111,Mitt Romney,republican,147958.0,326974,46.39825392693964
2012,California,Yolo,6113,Barack Obama,democrat,48715.0,74475,67.58181540723888
2012,California,Yolo,6113,Mitt Romney,republican,23368.0,74475,32.41818459276112
2012,California,Yuba,6115,Barack Obama,democrat,7711.0,19700,40.614136732329094
2012,California,Yuba,6115,Mitt Romney,republican,11275.0,19700,59.385863267670906
2012,Colorado,Adams,8001,Barack Obama,democrat,100649.0,176230,58.646086434643784
2012,Colorado,Adams,8001,Mitt Romney,republican,70972.0,176230,41.353913565356216
2012,Colorado,Alamosa,8003,Barack Obama,democrat,3811.0,6715,58.48680171884592
2012,Colorado,Alamosa,8003,Mitt Romney,republican,2705.0,6715,41.51319828115408
2012,Colorado,Arapahoe,8005,Barack Obama,democrat,153905.0,285516,55.06577982275047
2012,Colorado,Arapahoe,8005,Mitt Romney,republican,125588.0,285516,44.93422017724953
2012,Colorado,Archuleta,8007,Barack Obama,democrat,2679.0,6734,40.89451992062281
2012,Colorado,Archuleta,8007,Mitt Romney,republican,3872.0,6734,59.1054800793772
2012,Colorado,Baca,8009,Barack Obama,democrat,467.0,2106,23.050345508390922
2012,Colorado,Baca,8009,Mitt Romney,republican,1559.0,2106,76.94965449160908
2012,Colorado,Bent,8011,Barack Obama,democrat,815.0,1942,43.12169312169311
2012,Colorado,Bent,8011,Mitt Romney,republican,1075.0,1942,56.87830687830689
2012,Colorado,Boulder,8013,Barack Obama,democrat,125091.0,179499,71.45117437397184
2012,Colorado,Boulder,8013,Mitt Romney,republican,49981.0,179499,28.548825626028147
2012,Colorado,Broomfield,8014,Barack Obama,democrat,16966.0,32777,53.06186276349534
2012,Colorado,Broomfield,8014,Mitt Romney,republican,15008.0,32777,46.93813723650466
2012,Colorado,Chaffee,8015,Barack Obama,democrat,5086.0,10462,50.07877116975186
2012,Colorado,Chaffee,8015,Mitt Romney,republican,5070.0,10462,49.92122883024814
2012,Colorado,Cheyenne,8017,Barack Obama,democrat,172.0,1093,16.211121583411874
2012,Colorado,Cheyenne,8017,Mitt Romney,republican,889.0,1093,83.78887841658812
2012,Colorado,Clear Creek,8019,Barack Obama,democrat,3119.0,5743,56.20832582447289
2012,Colorado,Clear Creek,8019,Mitt Romney,republican,2430.0,5743,43.79167417552711
2012,Colorado,Conejos,8021,Barack Obama,democrat,2213.0,4101,54.66897233201581
2012,Colorado,Conejos,8021,Mitt Romney,republican,1835.0,4101,45.33102766798419
2012,Colorado,Costilla,8023,Barack Obama,democrat,1340.0,1837,75.02799552071669
2012,Colorado,Costilla,8023,Mitt Romney,republican,446.0,1837,24.972004479283317
2012,Colorado,Crowley,8025,Barack Obama,democrat,535.0,1502,36.66895133653187
2012,Colorado,Crowley,8025,Mitt Romney,republican,924.0,1502,63.33104866346813
2012,Colorado,Custer,8027,Barack Obama,democrat,868.0,2715,32.68072289156626
2012,Colorado,Custer,8027,Mitt Romney,republican,1788.0,2715,67.31927710843374
2012,Colorado,Delta,8029,Barack Obama,democrat,4622.0,15925,29.748342665894324
2012,Colorado,Delta,8029,Mitt Romney,republican,10915.0,15925,70.25165733410569
2012,Colorado,Denver,8031,Barack Obama,democrat,222018.0,301694,75.22744291479319
2012,Colorado,Denver,8031,Mitt Romney,republican,73111.0,301694,24.77255708520681
2012,Colorado,Dolores,8033,Barack Obama,democrat,334.0,1245,27.99664710813076
2012,Colorado,Dolores,8033,Mitt Romney,republican,859.0,1245,72.00335289186923
2012,Colorado,Douglas,8035,Barack Obama,democrat,60991.0,167781,36.92060897726929
2012,Colorado,Douglas,8035,Mitt Romney,republican,104204.0,167781,63.07939102273071
2012,Colorado,Eagle,8037,Barack Obama,democrat,12792.0,22668,57.61383596811242
2012,Colorado,Eagle,8037,Mitt Romney,republican,9411.0,22668,42.38616403188758
2012,Colorado,Elbert,8039,Barack Obama,democrat,3603.0,14178,25.978801643954142
2012,Colorado,Elbert,8039,Mitt Romney,republican,10266.0,14178,74.02119835604586
2012,Colorado,El Paso,8041,Barack Obama,democrat,111819.0,290175,39.54401264627561
2012,Colorado,El Paso,8041,Mitt Romney,republican,170952.0,290175,60.455987353724396
2012,Colorado,Fremont,8043,Barack Obama,democrat,6704.0,20416,33.725726934299225
2012,Colorado,Fremont,8043,Mitt Romney,republican,13174.0,20416,66.27427306570077
2012,Colorado,Garfield,8045,Barack Obama,democrat,11305.0,24408,47.42030201342282
2012,Colorado,Garfield,8045,Mitt Romney,republican,12535.0,24408,52.57969798657718
2012,Colorado,Gilpin,8047,Barack Obama,democrat,1892.0,3338,58.43113032736257
2012,Colorado,Gilpin,8047,Mitt Romney,republican,1346.0,3338,41.568869672637426
2012,Colorado,Grand,8049,Barack Obama,democrat,3684.0,8187,46.41552223762127
2012,Colorado,Grand,8049,Mitt Romney,republican,4253.0,8187,53.58447776237873
2012,Colorado,Gunnison,8051,Barack Obama,democrat,5044.0,8667,60.15503875968992
2012,Colorado,Gunnison,8051,Mitt Romney,republican,3341.0,8667,39.84496124031008
2012,Colorado,Hinsdale,8053,Barack Obama,democrat,229.0,600,39.34707903780069
2012,Colorado,Hinsdale,8053,Mitt Romney,republican,353.0,600,60.65292096219932
2012,Colorado,Huerfano,8055,Barack Obama,democrat,1953.0,3714,54.26507363156432
2012,Colorado,Huerfano,8055,Mitt Romney,republican,1646.0,3714,45.73492636843568
2012,Colorado,Jackson,8057,Barack Obama,democrat,216.0,848,26.470588235294123
2012,Colorado,Jackson,8057,Mitt Romney,republican,600.0,848,73.52941176470588
2012,Colorado,Jefferson,8059,Barack Obama,democrat,159296.0,311052,52.48753678009047
2012,Colorado,Jefferson,8059,Mitt Romney,republican,144197.0,311052,47.51246321990953
2012,Colorado,Kiowa,8061,Barack Obama,democrat,118.0,821,14.842767295597485
2012,Colorado,Kiowa,8061,Mitt Romney,republican,677.0,821,85.15723270440252
2012,Colorado,Kit Carson,8063,Barack Obama,democrat,838.0,3702,23.130002760143533
2012,Colorado,Kit Carson,8063,Mitt Romney,republican,2785.0,3702,76.86999723985647
2012,Colorado,Lake,8065,Barack Obama,democrat,1839.0,3040,62.61491317671093
2012,Colorado,Lake,8065,Mitt Romney,republican,1098.0,3040,37.38508682328907
2012,Colorado,La Plata,8067,Barack Obama,democrat,15489.0,29184,54.764346073613126
2012,Colorado,La Plata,8067,Mitt Romney,republican,12794.0,29184,45.23565392638688
2012,Colorado,Larimer,8069,Barack Obama,democrat,92747.0,180180,52.96106165380904
2012,Colorado,Larimer,8069,Mitt Romney,republican,82376.0,180180,47.03893834619096
2012,Colorado,Las Animas,8071,Barack Obama,democrat,3445.0,6862,51.35658914728682
2012,Colorado,Las Animas,8071,Mitt Romney,republican,3263.0,6862,48.64341085271318
2012,Colorado,Lincoln,8073,Barack Obama,democrat,552.0,2287,24.65386333184457
2012,Colorado,Lincoln,8073,Mitt Romney,republican,1687.0,2287,75.34613666815542
2012,Colorado,Logan,8075,Barack Obama,democrat,2712.0,9124,30.50275559554606
2012,Colorado,Logan,8075,Mitt Romney,republican,6179.0,9124,69.49724440445394
2012,Colorado,Mesa,8077,Barack Obama,democrat,23846.0,72947,33.43615917440197
2012,Colorado,Mesa,8077,Mitt Romney,republican,47472.0,72947,66.56384082559802
2012,Colorado,Mineral,8079,Barack Obama,democrat,291.0,650,45.826771653543304
2012,Colorado,Mineral,8079,Mitt Romney,republican,344.0,650,54.173228346456696
2012,Colorado,Moffat,8081,Barack Obama,democrat,1330.0,6168,22.074688796680498
2012,Colorado,Moffat,8081,Mitt Romney,republican,4695.0,6168,77.9253112033195
2012,Colorado,Montezuma,8083,Barack Obama,democrat,4542.0,12318,38.03064556644059
2012,Colorado,Montezuma,8083,Mitt Romney,republican,7401.0,12318,61.96935443355941
2012,Colorado,Montrose,8085,Barack Obama,democrat,6138.0,20130,31.1731843575419
2012,Colorado,Montrose,8085,Mitt Romney,republican,13552.0,20130,68.8268156424581
2012,Colorado,Morgan,8087,Barack Obama,democrat,3912.0,10777,37.20753281339167
2012,Colorado,Morgan,8087,Mitt Romney,republican,6602.0,10777,62.79246718660834
2012,Colorado,Otero,8089,Barack Obama,democrat,3647.0,8192,45.42284219703575
2012,Colorado,Otero,8089,Mitt Romney,republican,4382.0,8192,54.57715780296425
2012,Colorado,Ouray,8091,Barack Obama,democrat,1646.0,3202,52.63831148065238
2012,Colorado,Ouray,8091,Mitt Romney,republican,1481.0,3202,47.36168851934762
2012,Colorado,Park,8093,Barack Obama,democrat,3862.0,9366,42.448889865904604
2012,Colorado,Park,8093,Mitt Romney,republican,5236.0,9366,57.5511101340954
2012,Colorado,Phillips,8095,Barack Obama,democrat,588.0,2265,26.42696629213483
2012,Colorado,Phillips,8095,Mitt Romney,republican,1637.0,2265,73.57303370786515
2012,Colorado,Pitkin,8097,Barack Obama,democrat,6849.0,10075,69.37101185050136
2012,Colorado,Pitkin,8097,Mitt Romney,republican,3024.0,10075,30.62898814949863
2012,Colorado,Prowers,8099,Barack Obama,democrat,1519.0,4863,31.985681196041273
2012,Colorado,Prowers,8099,Mitt Romney,republican,3230.0,4863,68.01431880395873
2012,Colorado,Pueblo,8101,Barack Obama,democrat,42551.0,76194,57.157633151991405
2012,Colorado,Pueblo,8101,Mitt Romney,republican,31894.0,76194,42.8423668480086
2012,Colorado,Rio Blanco,8103,Barack Obama,democrat,568.0,3369,17.253948967193196
2012,Colorado,Rio Blanco,8103,Mitt Romney,republican,2724.0,3369,82.7460510328068
2012,Colorado,Rio Grande,8105,Barack Obama,democrat,2478.0,5533,45.92290585618978
2012,Colorado,Rio Grande,8105,Mitt Romney,republican,2918.0,5533,54.07709414381022
2012,Colorado,Routt,8107,Barack Obama,democrat,7547.0,13317,57.98248309772589
2012,Colorado,Routt,8107,Mitt Romney,republican,5469.0,13317,42.01751690227413
2012,Colorado,Saguache,8109,Barack Obama,democrat,1864.0,2930,65.91230551626593
2012,Colorado,Saguache,8109,Mitt Romney,republican,964.0,2930,34.08769448373409
2012,Colorado,San Juan,8111,Barack Obama,democrat,266.0,506,55.648535564853546
2012,Colorado,San Juan,8111,Mitt Romney,republican,212.0,506,44.351464435146454
2012,Colorado,San Miguel,8113,Barack Obama,democrat,2992.0,4256,72.16594307766522
2012,Colorado,San Miguel,8113,Mitt Romney,republican,1154.0,4256,27.83405692233478
2012,Colorado,Sedgwick,8115,Barack Obama,democrat,419.0,1338,32.230769230769226
2012,Colorado,Sedgwick,8115,Mitt Romney,republican,881.0,1338,67.76923076923077
2012,Colorado,Summit,8117,Barack Obama,democrat,9347.0,15312,62.655851990883505
2012,Colorado,Summit,8117,Mitt Romney,republican,5571.0,15312,37.3441480091165
2012,Colorado,Teller,8119,Barack Obama,democrat,4333.0,13407,33.241273494438055
2012,Colorado,Teller,8119,Mitt Romney,republican,8702.0,13407,66.75872650556195
2012,Colorado,Washington,8121,Barack Obama,democrat,468.0,2591,18.39622641509434
2012,Colorado,Washington,8121,Mitt Romney,republican,2076.0,2591,81.60377358490567
2012,Colorado,Weld,8123,Barack Obama,democrat,49050.0,115866,43.47440726789275
2012,Colorado,Weld,8123,Mitt Romney,republican,63775.0,115866,56.52559273210725
